,Unnamed: 0,year,rank,song,artist
4483,4483,2004,85,Gangsta Girl,Big Tymers Featuring R. Kelly
4484,4484,2004,86,Walking In Memphis,Lonestar
4485,4485,2004,87,Weak And Powerless,A Perfect Circle
4486,4486,2004,88,Tough Little Boys,Gary Allan
4487,4487,2004,89,In My Life,Juvenile Featuring Mannie Fresh
4488,4488,2004,90,Another Postcard (Chimps),Barenaked Ladies
4489,4489,2004,91,Alone,Lasgo
4490,4490,2004,92,You,Ryan Duarte
4491,4491,2004,93,Shake That Monkey,Too Short Featuring Lil Jon & The East Side Boyz
4492,4492,2004,94,Bigger Than My Body,John Mayer
4493,4493,2004,95,Long Black Train,Josh Turner
4494,4494,2004,96,Neva Eva,Trillville
4495,4495,2004,97,Heaven,Live
4496,4496,2004,98,Knock Knock,Monica
4497,4497,2004,99,Freek-A-Leek,Petey Pablo
4498,4498,2004,100,One More Chance,Michael Jackson
4499,4499,2005,1,Let Me Love You,Mario
